age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,owns_ethereum,donated
22,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,TRUE,TRUE
42,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,FALSE,FALSE
34,Private,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,TRUE,TRUE
60,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,FALSE,TRUE
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,FALSE,FALSE
57,Federal-gov,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,FALSE,FALSE
41,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,FALSE,FALSE
50,Private,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,FALSE,TRUE
25,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,TRUE,TRUE
50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,TRUE,TRUE
31,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,FALSE,FALSE
29,Local-gov,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,TRUE,TRUE
21,Private,10,Never-married,Sales,Own-child,White,Male,0,0,45,FALSE,FALSE
27,Private,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,TRUE,TRUE
65,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,FALSE,TRUE
37,Self-emp-inc,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,TRUE,FALSE
39,NA,14,Married-civ-spouse,NA,Wife,Asian-Pac-Islander,Female,3464,0,40,TRUE,TRUE
24,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,FALSE,FALSE
38,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,TRUE,FALSE
48,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,FALSE,FALSE
21,Private,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,TRUE,TRUE
31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,FALSE,FALSE
55,Private,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,FALSE,FALSE
24,Private,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,FALSE,FALSE
43,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,FALSE,FALSE
26,Private,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,TRUE,TRUE
46,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,TRUE,TRUE
35,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,FALSE,FALSE
26,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,TRUE,TRUE
34,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,FALSE,FALSE
19,NA,10,Never-married,NA,Own-child,Black,Female,0,0,25,TRUE,TRUE
36,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,FALSE,FALSE
22,Private,10,Never-married,Sales,Own-child,White,Male,0,0,15,TRUE,TRUE
24,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,FALSE
77,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,TRUE
22,Private,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,FALSE,FALSE
29,Private,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,FALSE,FALSE
62,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,FALSE,TRUE
39,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
43,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,TRUE,FALSE
35,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,FALSE,FALSE
29,Private,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,FALSE,FALSE
76,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,FALSE,TRUE
63,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,FALSE,TRUE
23,NA,11,Never-married,NA,Own-child,Black,Female,0,0,15,TRUE,TRUE
43,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,FALSE,FALSE
58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,FALSE,TRUE
66,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,FALSE,TRUE
41,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,FALSE,FALSE
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,TRUE,TRUE
47,Private,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,FALSE,TRUE
55,Local-gov,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
53,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,TRUE
17,Private,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,FALSE,FALSE
30,Private,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,FALSE,FALSE
49,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,TRUE,TRUE
19,Private,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,TRUE,TRUE
45,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,FALSE,TRUE
26,Private,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,TRUE,TRUE
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,FALSE,FALSE
36,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,FALSE,FALSE
33,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,TRUE,TRUE
22,State-gov,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,FALSE,FALSE
43,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,TRUE,TRUE
67,NA,7,Married-civ-spouse,NA,Husband,White,Male,0,0,8,FALSE,TRUE
30,NA,11,Divorced,NA,Unmarried,White,Female,0,0,40,FALSE,FALSE
56,Private,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,FALSE,TRUE
31,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,TRUE,TRUE
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
26,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
46,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,FALSE,FALSE
59,NA,13,Married-civ-spouse,NA,Husband,White,Male,0,0,40,FALSE,FALSE
38,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
65,Private,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,FALSE,TRUE
40,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,FALSE,FALSE
42,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,FALSE,FALSE
26,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
36,Private,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,FALSE,FALSE
62,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,FALSE,FALSE
43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,TRUE,TRUE
43,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,FALSE,FALSE
22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,FALSE,FALSE
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
56,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,FALSE,TRUE
22,Private,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,TRUE,TRUE
57,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,FALSE,FALSE
39,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,40,FALSE,FALSE
26,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,TRUE,TRUE
17,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,10,TRUE,TRUE
40,State-gov,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,FALSE,FALSE
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,FALSE,TRUE
44,Private,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,FALSE,TRUE
20,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,TRUE,TRUE
33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,FALSE,FALSE
23,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,FALSE,FALSE
46,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,TRUE,TRUE
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,FALSE,FALSE
54,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,FALSE,TRUE
46,Private,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,TRUE,FALSE
25,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
46,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,FALSE,TRUE
36,Local-gov,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,FALSE,FALSE
23,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,TRUE,TRUE
29,Private,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,FALSE
44,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,FALSE,FALSE
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,TRUE,TRUE
19,Private,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,FALSE,FALSE
35,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,FALSE,FALSE
27,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,TRUE,TRUE
46,Self-emp-not-inc,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,TRUE,TRUE
34,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,FALSE,FALSE
34,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,FALSE,FALSE
44,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,FALSE,TRUE
45,Private,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,FALSE,TRUE
20,NA,9,Never-married,NA,Other-relative,White,Female,0,0,35,FALSE,FALSE
25,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,FALSE,FALSE
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,FALSE,FALSE
28,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,FALSE,FALSE
50,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,FALSE,FALSE
34,Private,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,TRUE,FALSE
28,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,2179,40,TRUE,FALSE
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,FALSE,FALSE
28,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
46,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,FALSE,TRUE
28,NA,10,Married-civ-spouse,NA,Wife,White,Female,0,1887,40,FALSE,FALSE
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,FALSE,FALSE
41,Local-gov,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,TRUE,TRUE
24,Private,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,FALSE,FALSE
33,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,FALSE,FALSE
46,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,FALSE,FALSE
31,State-gov,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
35,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,FALSE,FALSE
52,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
30,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,19,TRUE,TRUE
34,Local-gov,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,FALSE,FALSE
34,State-gov,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,FALSE,FALSE
20,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,TRUE,TRUE
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,18,TRUE,TRUE
32,State-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,FALSE,FALSE
29,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,FALSE,FALSE
33,Private,6,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,FALSE,FALSE
25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,TRUE,FALSE
36,Federal-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,40,TRUE,FALSE
23,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,72,TRUE,FALSE
63,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,TRUE,TRUE
80,NA,9,Widowed,NA,Not-in-family,White,Male,0,0,24,FALSE,TRUE
17,NA,7,Never-married,NA,Own-child,White,Male,0,0,40,FALSE,FALSE
40,Self-emp-not-inc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,TRUE,TRUE
30,Private,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,FALSE,FALSE
27,Private,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,TRUE,FALSE
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,FALSE,FALSE
34,Local-gov,9,Never-married,Farming-fishing,Not-in-family,Black,Male,594,0,60,TRUE,FALSE
34,Local-gov,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,FALSE,FALSE
23,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
42,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,FALSE,FALSE
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,TRUE,TRUE
45,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,FALSE,TRUE
24,Federal-gov,9,Never-married,Armed-Forces,Own-child,White,Male,0,0,40,FALSE,FALSE
44,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,FALSE,FALSE
27,Private,5,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,FALSE,FALSE
20,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,FALSE,FALSE
44,Private,9,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,FALSE,TRUE
51,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,FALSE,TRUE
20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
17,NA,7,Never-married,NA,Own-child,White,Female,0,0,5,TRUE,TRUE
19,Private,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,FALSE,FALSE
45,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,FALSE,FALSE
60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
42,Private,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,FALSE,FALSE
44,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,FALSE,FALSE
40,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,FALSE,FALSE
30,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,FALSE,FALSE
38,Private,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,FALSE,FALSE
23,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,TRUE,FALSE
32,NA,10,Married-civ-spouse,NA,Husband,White,Male,0,0,40,FALSE,FALSE
44,Private,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,TRUE,TRUE
54,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,FALSE,TRUE
32,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,TRUE,TRUE
50,Private,2,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,FALSE,FALSE
24,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,TRUE,TRUE
37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,TRUE,FALSE
52,Private,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,FALSE,TRUE
38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,FALSE
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,FALSE,FALSE
30,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,FALSE,FALSE
60,Private,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,FALSE,FALSE
22,NA,10,Never-married,NA,Own-child,White,Male,0,0,40,FALSE,FALSE
35,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
30,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,TRUE,FALSE
67,Private,11,Divorced,Other-service,Not-in-family,White,Female,0,0,24,FALSE,TRUE
46,Private,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,TRUE,TRUE
17,Private,5,Never-married,Other-service,Not-in-family,White,Male,0,0,6,TRUE,TRUE
22,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,TRUE,TRUE
27,Private,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,FALSE,FALSE
23,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,FALSE,FALSE
33,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,TRUE,TRUE
43,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,TRUE,TRUE
28,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,TRUE,TRUE
41,Private,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,FALSE,FALSE
52,NA,8,Never-married,NA,Other-relative,Black,Male,594,0,40,FALSE,TRUE
25,Private,10,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0,0,20,TRUE,TRUE
63,NA,2,Married-civ-spouse,NA,Husband,White,Male,0,0,35,FALSE,FALSE
59,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,FALSE,TRUE
45,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,TRUE,TRUE
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,FALSE,FALSE
40,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,FALSE,FALSE
46,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,FALSE,TRUE
35,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,TRUE,FALSE
34,Private,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,25,TRUE,TRUE
33,Private,13,Never-married,Craft-repair,Own-child,White,Male,0,0,20,TRUE,TRUE
41,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,FALSE,FALSE
20,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,FALSE,FALSE
23,Private,3,Never-married,Other-service,Own-child,White,Male,0,0,40,FALSE,FALSE
26,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,FALSE,FALSE
72,NA,9,Married-civ-spouse,NA,Husband,White,Male,0,0,20,FALSE,TRUE
23,Local-gov,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,FALSE,FALSE
62,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,TRUE
52,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,TRUE
58,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,42,FALSE,TRUE
25,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,TRUE,TRUE
24,Private,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,TRUE,TRUE
19,Private,10,Never-married,Protective-serv,Own-child,White,Male,0,0,8,TRUE,TRUE
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
47,Local-gov,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,FALSE,TRUE
39,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,FALSE,FALSE
49,Private,11,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,1380,42,TRUE,FALSE
53,NA,3,Widowed,NA,Unmarried,Black,Female,0,0,30,FALSE,FALSE
32,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,FALSE,FALSE
34,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,FALSE,FALSE
28,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,FALSE,FALSE
57,NA,11,Widowed,NA,Unmarried,White,Female,0,0,38,FALSE,TRUE
25,Private,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,TRUE,TRUE
20,NA,10,Never-married,NA,Own-child,White,Male,0,0,24,TRUE,TRUE
21,NA,10,Never-married,NA,Unmarried,White,Female,0,0,35,FALSE,FALSE
34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,FALSE,FALSE
38,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,80,FALSE,FALSE
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,FALSE,FALSE
24,Local-gov,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,50,FALSE,FALSE
37,Local-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,FALSE,FALSE
44,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,58,FALSE,FALSE
28,Private,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,FALSE,FALSE
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,FALSE
74,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,9,FALSE,TRUE
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,FALSE,FALSE
44,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,TRUE,TRUE
44,Private,7,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,46,FALSE,FALSE
26,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,FALSE,FALSE
36,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,FALSE,FALSE
41,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,FALSE,FALSE
